t,x,y,z,yaw
0.0,0.09270509831248416,-0.2853169548885461,0.7,0
0.10101010101010101,0.1280782418105526,-0.27128576072974714,0.7,0
0.20202020202020202,0.16139055845328368,-0.2528894771281265,0.7,0
0.30303030303030304,0.19210604059581673,-0.23042410717326955,0.7,0
0.40404040404040403,0.2197304646324932,-0.2042511270774011,0.7,0
0.5050505050505051,0.2438193432396804,-0.17479166988781503,0.7,0
0.6060606060606061,0.2639850773431959,-0.14251974929849856,0.7,0
0.7070707070707071,0.2799031927325055,-0.10795463259235276,0.7,0
0.8080808080808081,0.29131756097223305,-0.07165248543623079,0.7,0
0.9090909090909091,0.29804452060456504,-0.03419742296716219,0.7,0
1.0101010101010102,0.2999758323308578,0.003807888838856711,0.7,0
1.1111111111111112,0.2970804206224711,0.041751930288019615,0.7,0
1.2121212121212122,0.2894048737376567,0.07902416754949686,0.7,0
1.3131313131313131,0.27707269409904334,0.11502487637332176,0.7,0
1.4141414141414141,0.2602823110934248,0.1491747918780704,0.7,0
1.5151515151515151,0.23930388826864663,0.1809244291396468,0.7,0
1.6161616161616161,0.2144749763009892,0.20976292460940307,0.7,0
1.7171717171717171,0.18619508167842716,0.2352262560998747,0.7,0
1.8181818181818181,0.1549192384916885,0.2569047090754767,0.7,0
1.9191919191919191,0.1211506867653975,0.27444946911275403,0.7,0
2.0202020202020203,0.08543277513769587,0.28757823445502945,0.7,0
2.121212121212121,0.048340218177259316,0.29607975835334466,0.7,0
2.2222222222222223,0.010469849010750263,0.29981724810572874,0.7,0
2.323232323232323,-0.02756898394560812,0.2987305661029798,0.7,0
2.4242424242424243,-0.06516422163015208,0.29283719746530906,0.7,0
2.525252525252525,-0.10171094259519582,0.2822319687002108,0.7,0
2.6262626262626263,-0.13662109641957088,0.2670855219084597,0.7,0
2.727272727272727,-0.16933296566003062,0.24764156908883225,0.7,0
2.8282828282828283,-0.19932020409518747,0.22421297072081445,0.7,0
2.929292929292929,-0.226100305833245,0.19717670172237153,0.7,0
3.0303030303030303,-0.24924236901241636,0.16696778578240315,0.7,0
3.131313131313131,-0.268374029173186,0.13407229566674056,0.7,0
3.2323232323232323,-0.2831874507418519,0.09901953212539025,0.7,0
3.3333333333333335,-0.2934442802201417,0.06237350724532773,0.7,0
3.4343434343434343,-0.29897948138222413,0.024723869284888907,0.7,0
3.5353535353535355,-0.2997039907693631,-0.013323584987438212,0.7,0
3.6363636363636362,-0.29560615075430785,-0.051156657789787306,0.7,0
3.7373737373737375,-0.28675189711687954,-0.08816660081839682,0.7,0
3.8383838383838382,-0.27328369811259157,-0.12375791023569324,0.7,0
3.9393939393939394,-0.25541826210508717,-0.1573579085499581,0.7,0
4.040404040404041,-0.23344305064744603,-0.18842595921054495,0.7,0
4.141414141414141,-0.2077116531181872,-0.2164621656523603,0.7,0
4.242424242424242,-0.17863809733580652,-0.24101541481872674,0.7,0
4.343434343434343,-0.1466901876961914,-0.2616906357393327,0.7,0
4.444444444444445,-0.1123819780247735,-0.27815515637003624,0.7,0
4.545454545454545,-0.07626550025804611,-0.29014405641058716,0.7,0
4.646464646464646,-0.0389218820430607,-0.29746442997142714,0.7,0
4.747474747474747,-0.0009519961760470286,-0.2999984895016653,0.7,0
4.848484848484849,0.03703320766580797,-0.29770546103486434,0.7,0
4.94949494949495,0.07442253333336858,-0.2906222402574236,0.7,0
5.05050505050505,0.11061437258038202,-0.27886279884317383,0.7,0
5.151515151515151,0.1450263851653693,-0.2626163506064806,0.7,0
5.252525252525253,0.17710486892409896,-0.24214430698114237,0.7,0
5.353535353535354,0.206333669044685,-0.21777607081256287,0.7,0
5.454545454545454,0.23224248319172458,-0.1899037361426613,0.7,0
5.555555555555555,0.25441442884692755,-0.1589757792699618,0.7,0
5.656565656565657,0.2724927511048909,-0.12548984259806828,0.7,0
5.757575757575758,0.28618656299307377,-0.0899847273831033,0.7,0
5.858585858585858,0.295275525952075,-0.05303172421980496,0.7,0
5.959595959595959,0.2996133951655368,-0.015225420761998135,0.7,0
6.0606060606060606,0.29913037269398324,0.022825865415328505,0.7,0
6.161616161616162,0.29383423054979557,0.060509874873524355,0.7,0
6.262626262626262,0.2838101856426232,0.09722025779383489,0.7,0
6.363636363636363,0.26921952860740767,0.13236633037296597,0.7,0
6.4646464646464645,0.25029702857768854,0.16538257914659493,0.7,0
6.565656565656566,0.22734715566236313,0.1957377603127031,0.7,0
6.666666666666667,0.2007391819076573,0.2229434476432184,0.7,0
6.767676767676767,0.170901239571672,0.24656189144485804,0.7,0
6.8686868686868685,0.13831343231607948,0.2662130621155643,0.7,0
