t,x,y,z,yaw
0.0,-0.24270509831248427,-0.1763355756877419,0.7,0
0.10101010101010101,-0.21842973719098926,-0.20564155686697996,0.7,0
0.20202020202020202,-0.1906397598314509,-0.231638688416695,0.7,0
0.30303030303030304,-0.1597823173724399,-0.25390866675852736,0.7,0
0.40404040404040403,-0.12635391761424805,-0.27209315960444835,0.7,0
0.5050505050505051,-0.09089243602251813,-0.28589957165741336,0.7,0
0.6060606060606061,-0.05396846111065625,-0.2951057525792196,0.7,0
0.7070707070707071,-0.016176113457055757,-0.2995635714726082,0.7,0
0.8080808080808081,0.021876513917409083,-0.2992013003628517,0.7,0
0.9090909090909091,0.059577139993723646,-0.294024768327718,0.7,0
1.0101010101010102,0.09631914758552712,-0.2841172677054273,0.7,0
1.1111111111111112,0.1315113440367232,-0.2696382138897501,0.7,0
1.2121212121212122,0.16458747373262086,-0.25082058027664683,0.7,0
1.3131313131313131,0.19501532936474772,-0.2279671496351151,0.7,0
1.4141414141414141,0.22230531534566741,-0.20144564221909436,0.7,0
1.5151515151515151,0.24601832558525727,-0.1716827990109269,0.7,0
1.6161616161616161,0.2657728088720716,-0.13915751529920795,0.7,0
1.7171717171717171,0.28125090817516385,-0.10439313507432159,0.7,0
1.8181818181818181,0.29220357508270006,-0.06794903022772923,0.7,0
1.9191919191919191,0.2984545770841341,-0.030411600048841084,0.7,0
2.0202020202020203,0.29990333321727275,0.007615164159062909,0.7,0
2.121212121212121,0.2965265324536087,0.04551939752499941,0.7,0
2.2222222222222223,0.2883785087814956,0.08269120674509979,0.7,0
2.323232323232323,0.27559036695193606,0.11853248349417647,0.7,0
2.4242424242424243,0.2583678729540603,0.1524665282125705,0.7,0
2.525252525252525,0.2369881431633349,0.1839473294179469,0.7,0
2.6262626262626263,0.21179518543534692,0.21246834923443778,0.7,0
2.727272727272727,0.1831943638906315,0.23757067377668245,0.7,0
2.8282828282828283,0.15164587645422914,0.2588503972460322,0.7,0
2.929292929292929,0.11765735009880175,0.27596512092604747,0.7,0
3.0303030303030303,0.08177567293661937,0.28863946250601813,0.7,0
3.131313131313131,0.044578194585111704,0.2966694870854296,0.7,0
3.2323232323232323,0.006663436395398863,0.29992598856285274,0.7,0
3.3333333333333335,-0.03135853898029612,0.298356568610482,0.7,0
3.4343434343434343,-0.06887594372509227,0.29198647978284525,0.7,0
3.5353535353535355,-0.105285108752441,0.28091821919374804,0.7,0
3.6363636363636362,-0.14000019696770227,0.2653298792993442,0.7,0
3.7373737373737375,-0.17246262960630218,0.24547228232384893,0.7,0
3.8383838383838382,-0.20215007397515028,0.2216649444360593,0.7,0
3.9393939393939394,-0.22858484798120107,0.19429093461459077,0.7,0
4.040404040404041,-0.25134160621514595,0.16379071092461406,0.7,0
4.141414141414141,-0.27005418391827213,0.13065503338270612,0.7,0
4.242424242424242,-0.28442148871049977,0.09541706744447258,0.7,0
4.343434343434343,-0.29421234527948775,0.05864380517278419,0.7,0
4.444444444444445,-0.2992692150779473,0.020926942123237462,0.7,0
4.545454545454545,-0.29951073117784066,-0.01712664325883038,0.7,0
4.646464646464646,-0.29493300749471196,-0.05490465453970325,0.7,0
4.747474747474747,-0.28560970131624047,-0.09179922937611125,0.7,0
4.848484848484849,-0.27169082812890943,-0.1272167202478801,0.7,0
4.94949494949495,-0.2534003478126715,-0.16058724646875638,0.7,0
5.05050505050505,-0.2310325610426448,-0.19137386377997542,0.7,0
5.151515151515151,-0.20494737388108017,-0.21908120398438732,0.7,0
5.252525252525253,-0.17556450675409538,-0.24326344560618063,0.7,0
5.353535353535354,-0.143356740992899,-0.26353148732531917,0.7,0
5.454545454545454,-0.10884231160519252,-0.2795592087634356,0.7,0
5.555555555555555,-0.07257656867990067,-0.29108871788279883,0.7,0
5.656565656565657,-0.035143041596351954,-0.2979345005657402,0.7,0
5.757575757575758,0.002855950181872881,-0.29998640560625184,0.7,0
5.858585858585858,0.04080898865257901,-0.29721141708412496,0.7,0
5.959595959595959,0.07810539521949375,-0.28965418560346523,0.7,0
6.0606060606060606,0.11414505673947692,-0.27743630984775874,0.7,0
6.161616161616162,0.14834808156764293,-0.2607543800115349,0.7,0
6.262626262626262,0.18016413023100067,-0.23987681459054566,0.7,0
6.363636363636363,0.20908127059658774,-0.21513954142768932,0.7,0
6.4646464646464645,0.23463421505112575,-0.18694059250826736,0.7,0
6.565656565656566,0.25641180715289197,-0.1557336994763437,0.7,0
6.666666666666667,0.2740636372927803,-0.12202099292273985,0.7,0
6.767676767676767,0.28730568091608144,-0.08634492291586571,0.7,0
6.8686868686868685,0.2959248685838915,-0.04927953077705317,0.7,0
6.96969696969697,0.299782514340142,-0.011421212540817198,0.7,0
7.070707070707071,0.2988165472205501,0.026620877280599593,0.7,0
7.171717171717171,0.2930425099976686,0.06423462722135362,0.7,0
7.2727272727272725,0.28255330909185744,0.10081481796462895,0.7,0
7.373737373737374,0.26751771967220206,0.13577286054799426,0.7,0
7.474747474747475,0.24817767000086308,0.16854626698014616,0.7,0
7.575757575757575,0.22484434871677655,0.19860770088324517,0.7,0
7.6767676767676765,0.19789319769396058,0.22547346253264272,0.7,0
7.777777777777778,0.16775787104122428,0.24871127176651234,0.7,0
7.878787878787879,0.13492325744521963,0.2679472235354772,0.7,0
7.979797979797979,0.09991767812996476,0.28287180417481833,0.7,0
8.080808080808081,0.06330438597057307,0.29324487159520574,0.7,0
8.181818181818182,0.02567250254365223,0.29889951925880737,0.7,0
8.282828282828282,-0.012372461059399743,0.2997447617679642,0.7,0
8.383838383838384,-0.0502183471325191,0.29576699885429714,0.7,0
8.484848484848484,-0.08725620120161952,0.28703023421211654,0.7,0
8.585858585858587,-0.1228900703300388,0.27367504565502154,0.7,0
8.686868686868687,-0.1565465922243738,0.25591632316625607,0.7,0
8.787878787878787,-0.18768422084841593,0.2340398112384366,0.7,0
8.88888888888889,-0.21580194010159517,0.20839751113769933,0.7,0
8.98989898989899,-0.24044732535558433,0.17940201707156403,0.7,0
9.09090909090909,-0.2612238231359329,0.14751987739368158,0.7,0
9.191919191919192,-0.2777971318159141,0.11326408766617804,0.7,0
9.292929292929292,-0.2899005806548405,0.07718583636902776,0.7,0
9.393939393939394,-0.2973394206301084,0.03986563607107609,0.7,0
9.494949494949495,-0.29999395802187195,0.001903982765502527,0.7,0
9.595959595959595,-0.29782148032980266,-0.03608830633550132,0.7,0
9.696969696969697,-0.29085694353320746,-0.07349992107832881,0.7,0
9.797979797979798,-0.2792124096362373,-0.10972889457716244,0.7,0
9.8989898989899,-0.26307524354829087,-0.14419228908650913,0.7,0
10.0,-0.24270509831248432,-0.17633557568774177,0.7,0
