t,x,y,z,yaw
8.383838383838384,0.2657728088720717,0.13915751529920778,0.7,0
8.484848484848484,0.2460183255852574,0.17168279901092673,0.7,0
8.585858585858587,0.22230531534566736,0.2014456422190944,0.7,0
8.686868686868687,0.19501532936474766,0.22796714963511513,0.7,0
8.787878787878787,0.1645874737326215,0.2508205802766464,0.7,0
8.88888888888889,0.1315113440367234,0.26963821388975,0.7,0
8.98989898989899,0.09631914758552759,0.28411726770542717,0.7,0
9.09090909090909,0.05957713999372413,0.2940247683277179,0.7,0
9.191919191919192,0.0218765139174093,0.2992013003628517,0.7,0
9.292929292929292,-0.016176113457055535,0.2995635714726082,0.7,0
9.393939393939394,-0.05396846111065629,0.2951057525792196,0.7,0
9.494949494949495,-0.09089243602251819,0.28589957165741336,0.7,0
9.595959595959595,-0.12635391761424736,0.2720931596044487,0.7,0
9.696969696969697,-0.15978231737243972,0.25390866675852747,0.7,0
9.797979797979798,-0.19063975983145054,0.23163868841669533,0.7,0
9.8989898989899,-0.2184297371909892,0.20564155686698002,0.7,0
10.0,-0.24270509831248413,0.17633557568774208,0.7,0
